ts,CB1_coinbase_premium_high_long_BTC,CB2_coinbase_premium_low_short_BTC,F1_extreme_pos_funding_short,F2_extreme_neg_funding_long,F3_funding_despite_reversal_short,F4_high_funding_ann_100pct_short,P1_premium_z_high_short,P2_premium_z_low_long,L1_new_perp_listing_short,C1_funding_interval_shortened,Q1_long_liq_flush_OI_reset_long,Q2_long_liq_OI_rebuild_short,Q3_short_liq_squeeze_OI_reset_short,Q4_short_liq_OI_rebuild_long,U1_control_price_up_1sd_long,U2_control_price_down_1sd_long,O1_price_up_OI_up,O2_price_up_OI_down,O3_price_down_OI_up,O4_price_down_OI_down,X1_crowded_long_reversal,X2_short_squeeze_continuation,X3_capitulation_rebound,X4_funding_despite_reversal_OI
2025-08-08,0.0,0.0,-0.001888646733815712,0.014650261667304827,-0.011924782334548344,0.0,-0.014264695171527461,0.014619286620050347,0.009362690478966543,0.0,0.0,-0.006562430032125583,0.0,0.004074605051610473,0.014663504465119069,0.01652790316701845,0.014097970313441378,0.0,0.0045139394640930745,0.005272306344849984,0.0,0.0,0.0,0.0
2025-08-09,0.0,0.0,-0.010375499360778926,0.012828249300309234,-0.010363838963217005,0.0,-0.04803006396681465,0.01736485354078588,-0.051633367629588436,0.0,0.0,-0.0001661473965555598,0.0,0.00540207537492785,0.015497625988731098,0.0171716471379753,0.014765585891704052,0.0,0.0001661473965555598,0.007658079686107727,0.0,0.0,0.0,0.0
2025-08-10,0.0,0.0,0.006547691107332367,-0.013049856266577337,0.03378427382632228,0.0,0.015685133101340506,-0.018149427212927845,0.01282145654937302,0.0,0.0,0.007520929594748758,0.0,-0.006282217968275138,-0.027619774258018072,-0.029363620999451674,-0.024212185123533625,0.0,-0.007520929594748758,-0.018038785894581286,0.0,0.0,0.0,0.0
2025-08-11,0.0,0.0,0.013684005990078857,0.010031695097161739,-0.022357741556015675,0.0,0.005041649420593355,-0.01431727227398935,0.009709670397523098,0.0,0.0,-0.0001677036802661582,0.0,0.0008640615778258183,-0.01691197430923313,0.0,-0.016647268244510148,0.0,0.0001677036802661582,0.0,0.0,0.0,0.0,0.0
2025-08-12,0.0,0.0,0.007216960071273593,0.0006953213176971709,0.014523563893341909,0.0,-0.005586347461877793,0.013850987976095266,-0.0005043627566251874,0.0,0.01657685651366138,0.010223997741062432,0.0,0.011372874066224945,0.017153873364752978,0.01989962480255579,0.01803801540192511,0.0,-0.012272488309094939,0.01991898970570657,0.0,0.0,0.0,0.0
2025-08-13,0.0,0.0,0.012964004685959868,-0.0029110555747113398,0.0024007181421027827,0.002333527225163912,0.007368184972178176,-0.006718425554344435,0.02503570226797801,0.0,-0.00610311654815052,0.0006781368596951485,0.0,-0.009674863849035258,-0.004761413172941931,-0.004333534668788594,-0.003525900543618884,-0.0027132268189321153,-0.004580368229419776,-0.008165198737300094,0.0,0.0,0.0,0.0034292029572674464
2025-08-14,0.0,0.0,0.001802503313955244,0.055917144413533945,0.00972848367532634,0.002198595964886507,0.0026532053460476147,-1.4920272865288557e-05,0.022279864720548406,0.0,-0.002078236374762122,0.00010374317982187358,0.0,0.0053585787164175044,0.0001841498431876922,-0.0006374209901005084,0.0007930384708382074,-0.0016202223317756629,-0.0014732855471337853,-0.002700842925809866,0.0,0.0,0.0,0.0014732855471337853
2025-08-15,0.0,0.0,-0.0021452097352865243,-0.022233377861014418,-0.00042354414221884936,-0.0011150725428296783,-0.002063090754125098,0.003864284135375983,-0.03275194622098004,0.0,0.001830889083360129,-0.0018494581117649267,0.0,0.003099756360561458,0.000986081473935846,0.0007348429517428781,-0.0019133107843373686,0.0015289201746144037,-0.003617958931176607,0.0016917219351733534,0.0,0.0,0.005782821397277017,0.003617958931176607
2025-08-16,-0.00016599211544258884,0.0,-0.006881464960301237,0.006133771802491561,-0.013331344984383882,0.00033622962172800096,-0.00895143759865892,0.008535866770680633,-0.0373195343630035,0.0,0.0053915168600428,1.4830233446880801e-05,0.0,-7.74562321925676e-05,0.0044386329384269166,0.0052140047202945145,0.004127106788867676,0.004944653125723985,0.010304822252082993,0.004853689601948489,0.0,0.0,0.0017708918651031815,-0.010304822252082993
2025-08-17,1.1584817559402406e-05,0.0,-0.012325748678166304,0.00525201246699261,-0.004573121827824998,-0.002210225500814261,-0.00557539534014497,0.0014549806872508632,0.029588777144956054,0.0,0.00508183237369089,-0.00923928425701246,0.0,0.009444542935029743,0.0039664964880268,0.005035391756841493,0.005607789062716915,-0.0025775715464410784,0.007880579464526905,0.0031642919600931114,0.0,0.0,0.004473397001942609,-0.010266020908962808
2025-08-18,-0.0020092312195770273,0.0,-0.0021807515753143763,-0.011126101054230805,0.002985565554513474,0.0,0.0012221533848783951,-0.0070790296579026765,0.029727889002586418,0.0,-0.00805120263041293,0.003939639489192302,0.0,-0.004257730281592778,-0.008182131791825245,-0.012351346243978743,-0.009730049405107572,0.0,0.0,-0.009312071848208089,0.0,0.0,-0.005126442791866196,0.0011958072559446241
2025-08-19,-0.005816048005357053,0.0,0.00904594289368595,0.0678736432767772,-0.005514176540530626,0.0,-0.0022356516874853976,0.002180703111612784,0.04032802640924594,0.0,0.0004203198896120826,0.001983924049590754,0.0,-0.003029149348131362,-0.005539894452207451,-0.0029000514197166176,0.0,0.0,0.0,-0.00013849846566142367,0.0,0.0,0.004891167298440481,-0.0011167076938131371
2025-08-20,0.0022534921975852704,0.0,0.0036506491245744304,0.011341751033501648,-0.011843711377715484,0.0,-0.00659365034603201,0.008191264571507673,0.016319764511632716,0.008098995054995438,0.0,-0.0020647945389491657,0.0,0.0,0.006607149936856394,0.012307862621408438,0.0,0.0,0.0,0.007397966667559811,0.0,0.0,0.0,-0.0016746852742663336
2025-08-21,0.0,0.0,-0.004355654449309314,0.008991771136910366,-0.0019196526271964404,0.0,0.013245473919686062,0.007510883759173712,0.023701353931448833,0.013121182440772983,0.0,0.0005737006553513586,0.0,0.010625650697679538,0.00011683322645774433,8.192816959341482e-05,-0.005995974865960044,0.0005582856906173661,0.0,-0.0007574623889007699,0.0,0.0,0.0,8.408310216798521e-05
2025-08-22,0.0,-0.00804130202079277,0.0,0.006916471672152738,-0.035362770980626075,0.0,-0.030221110620047786,0.00042741000863189167,-0.07484025640615467,-0.005458669246908594,0.0,-0.0016435657311410809,0.0,-0.0018334579675936776,0.01606793341928473,0.01467814473873932,0.007772407532407642,0.002165759546720274,0.0,0.010551421602089262,0.0,0.0,0.0,0.0
2025-08-23,0.0,0.002660675234671397,0.030185298494202095,0.0014903783852401832,0.013419883310471007,0.0,-0.00877760154113858,0.013956449478868531,0.05478124771461644,-0.0009529571259282674,0.0,0.0,0.0,0.00925973958523151,0.004964885892043306,0.005929814825672899,0.00460210916251758,0.0012926786606800656,0.0,0.004892441454566085,0.0,0.0,0.0,0.0
2025-08-24,0.0,0.003406937997228228,0.002542669517428783,-0.0055108256372410624,0.020306547922124944,0.0,-0.0026130604393450464,0.005396747867019056,0.030408145958794718,-0.0034856517478791863,0.0,0.0,0.0,0.0016774742073186431,0.003219486382802815,6.994686360790918e-05,0.00367450769595954,0.0005086914946270001,0.0,0.007266045487539011,0.0,0.0,0.0,0.0
2025-08-25,0.0,0.00601950917618645,-0.0003235110957100243,-0.005057819065927433,-0.011389563416447776,0.0,0.011026235075440824,0.014357734156430746,0.023026369617777858,0.0,0.0,0.005819338137245661,0.0,-0.014459313006923389,-0.015566384042467227,0.0,-0.014917331831663638,-0.0030965609663783063,0.0,-0.0031424458110824436,0.0,0.0,0.0,0.0
2025-08-26,0.0,-0.0031539613496147775,-0.01003317683445756,-0.016991870686081805,-0.0007545087688982249,0.0,-0.006862576921666586,-0.005769402958865963,-0.016168419053371467,0.0,0.0043713204624811755,-0.003708929409193576,0.0,0.00876983317246038,0.007108779833720435,0.005832866782998042,0.0077657702323908,0.0,0.0,0.006208981297326122,0.0,0.0,0.005192347284614067,0.0
2025-08-27,0.0,0.0,-0.0004643737163011228,0.0030924201937563545,0.002729699900681867,0.0,-0.0021651003007484948,0.0018701508516464948,0.002406979952724634,0.0,-0.0013762073366831147,-0.00035502534296778885,0.0,-0.00905983908393607,-0.0035966775876450233,-0.0007024254106306832,-0.0035672549050383986,0.0,0.0,-0.0013846868253580232,0.0,0.0,-0.00021877254261389799,0.0
2025-08-28,0.0,0.0,-0.006576904879934409,-0.005684534631816507,-0.003923644190103573,0.0,-0.0031764665679866466,-0.002792198620423792,-0.03140435148068459,0.0,0.0003306853992810713,-0.0031005607218557085,0.0,0.0,0.001336374746906462,0.00010174211271135903,0.0,0.0,0.0,-0.0006830094185914946,0.0,0.0,0.00114896500998323,0.0
2025-08-29,0.0,0.0,-0.0008234804001500742,0.01159776415670353,-0.00892293164291834,0.000758956923777796,-0.007390162853239748,0.007434307788342441,-0.0045787630655198626,-0.003150835753322039,0.009955178896821406,0.005295355774809736,0.0,0.0,0.009640052094419514,0.009401617715116179,0.0014071248431543812,0.0,0.0,0.007981409257491143,0.0,0.0,0.0060231513658404005,0.0
2025-08-30,0.0,0.0,-0.009649288753571189,-0.004797338091396552,-0.0021308831111435797,-0.000278357844109721,-0.0017816218187240523,0.00032459371740497936,-0.012255962324497284,-0.0024089252432523225,0.00035114998352091,-0.0007204965192516629,0.0,0.0,0.0008020764769078303,-0.0007814453985432688,-0.001412614953316665,0.0,0.0,0.00024032800908548927,0.0,0.0,-0.000938223279638958,0.0
2025-08-31,0.0,0.0,0.011177538712271246,0.000310344344965451,-0.0018730802019452,0.0006850598874642213,0.0044189832267014836,-0.007495871541795493,-0.0612746433497724,0.007751174086036222,0.0,0.0,0.0,0.0,-0.003864332144033441,0.0,-0.0028489388539416857,0.0,0.0,-0.0007574761924641304,0.0,0.0,0.0,0.0
2025-09-01,0.0,0.0,0.02115220640214983,-0.011050557144605918,-0.003850663526915269,0.005885586668698471,0.018161434343297457,-0.017291741288548965,0.06696712385992443,0.004590307453518023,0.0,0.0,0.0,0.0,-0.005697623967189624,0.0,-0.0075465492240866655,0.0,0.0,-0.0022327705054406453,0.0,0.0,0.0,0.0
2025-09-02,0.0,0.0,-0.02088394226717823,-0.0023389141491553527,-0.009012913858456914,-0.005057953030842787,-0.0054115409731873,-0.004130388016193767,0.0375686783403425,0.00013345544586901826,0.000304712272325655,0.0017066208812892756,0.0,-0.0035344705678857307,0.010646362724860213,-0.0029168654009825,0.0018802322003759326,0.0,0.0,-0.00199359671505506,0.0,0.0,0.0,0.0
2025-09-03,0.0,0.0,-0.008543249913889338,0.0054475091493059735,-0.012301102333225422,0.003859872886602624,-0.0026071350677394954,-4.045743179662367e-05,0.0036190435387492303,0.014476394703845933,0.0022727549355807115,0.00016601846808999036,0.0,0.0015845778061987317,-8.717522706158448e-05,0.0027836588860326726,0.005035582324570943,0.0,0.0,-0.0009684676775289945,0.0,0.0,0.0,0.0
2025-09-04,0.0,0.0,0.0030160937668433545,0.0016318559938025231,0.007920656039577076,0.0011422307447936171,0.008621923414721407,-0.006125986352726897,-0.02412881168659299,0.02342880631173394,-0.0036731189523964924,0.0005361125905532863,0.0,-0.0010741230897063267,-0.00814783042001463,-0.005309667646686918,-0.008170397494150486,0.0,0.0,-0.002607098475841948,0.0,0.0,0.0,0.0
2025-09-05,0.0,0.0,0.0007992701197611192,0.012217302497432967,-0.007540664358817122,-0.006834160828453059,-0.010658957539234596,0.004732887544116252,0.004252059195851737,0.0010454908870392804,-0.0008568972610678881,-0.0010786291953098636,0.0,0.003131166872164249,0.010599885295393414,0.012974401276158044,0.0057001046829204495,0.0,0.0,0.01447183685590491,0.0,0.0,0.0,0.0
2025-09-06,0.0,0.0,-0.002823259937847328,0.004249915228037123,0.0005227562896604507,-0.002751145480319023,0.0025248667167243246,0.00164744538661925,-0.060002291610293045,0.0013165556353200137,-0.0007074532912262033,-0.000908497739511304,0.0,-0.0012973082905395259,0.0016257466576071646,0.00011215758967443812,0.003887841672426875,0.0,0.0,0.0021156569452699973,0.0,0.0,0.0,0.0
2025-09-07,0.0,0.0,-0.012904081739749284,0.007531829335452124,-0.006455626748030435,-0.057977829897471446,-0.003253625144206437,0.004358680518598808,-0.01612833971521358,0.007564771324766276,0.0,-0.01093042125000447,0.0,0.00296815338743709,0.004095949261418022,0.008787094139885928,0.0014789079295361174,0.0,0.00990093483856732,-0.0006519003004861341,0.0,0.0,0.0,0.0
2025-09-08,0.0,0.0,0.016769366882721636,-0.0037401623255106735,-0.0011632095748741903,-0.10524176002288751,0.0039713606531508626,0.005789560472809383,-0.08269491642347111,-0.002867509893856058,0.0,0.0008545882789854454,0.0,0.0393172407345322,0.035248114714215815,0.00813826172257484,0.04876970930805284,0.0,-0.0008545882789854454,0.0089917862172845,0.0,0.0,0.0,0.0
2025-09-09,0.0,0.0,-0.0017685564539287133,-0.008726605099276988,-0.005733354586581329,-0.012959347061789212,-0.001268152895631609,0.0036868557064341743,0.027478693759682333,-0.0017932285035617897,0.0,-0.02130938689851438,0.0,0.014671920411015954,0.0082778656042597,0.0043377082952629825,0.012068683309449851,0.0,0.002965443422657357,0.0013507986935741927,0.0,0.0,0.0,0.0
2025-09-10,0.0,0.0,-0.0023027626499722504,-0.008722780383189719,-0.0035660159052638266,0.00477532834080722,-0.0014159954410329042,-0.013531055092233448,-0.007060208357421441,-0.0034465568944886315,0.0,0.007036943617155671,0.0,-0.007049188767468011,-0.009886987261305926,-0.0005416432827415369,-0.013473336806471371,0.0,-0.0005416432827415369,0.0,0.0,0.0,0.0,0.0
2025-09-11,0.0,0.0,0.008183947698988371,-0.00558735388189635,0.00413242876867312,0.001844296761255053,0.010826583489350368,-0.007022745318476294,-0.018798377884151066,0.0,0.0,0.007544891106614224,0.0,-0.013054654188503578,-0.0026548880859646232,0.0026082700556158893,-0.0036478536220074303,0.0,0.0026082700556158893,0.0,0.0,0.0,0.0,0.0
2025-09-12,0.0,0.0,-0.015865507261226812,0.001056744920224369,-0.1504535907613848,-6.988522166224178e-05,-0.02012045793302111,0.0035210756814170185,-0.05090513118959737,0.0,0.0,0.0004041107936403568,0.0,-0.0002990651015393392,0.004952550627002532,-0.0003556203955031176,0.0044216076407154374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-13,0.0,0.0,-0.009530024198982264,0.0011071001101175045,-0.009433972343852048,-0.004724316457341993,-0.013804800398477753,0.004308617045738825,-0.07318741385665015,0.0,0.0,-0.00017578338370370972,0.0,0.01004156912821992,0.00657379990797621,-7.979799288142177e-05,0.004801421970776493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-14,0.0,0.0,0.015928418402052662,-0.0022676023763148626,0.02506684809768005,0.009825164132418457,0.01775630027704576,-0.012857576267985869,0.009569480343223668,0.0,0.0,0.0,0.0,-0.003809059673096263,-0.007439238885925041,-0.0012143486496756428,-0.01728062306548065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-15,0.0,0.0,0.014572009335450845,-0.008039858957837542,-0.0021983195708737886,0.022335535771306016,0.014994989142240667,-0.019961964909302514,-0.028646248134313424,0.0,0.0,0.0,0.0,-0.004096228041502386,-0.012969671524350957,-0.021873885903806123,-0.016734797496901956,0.0,0.0,-0.02167502724783922,0.0,0.0,0.0,0.0
2025-09-16,0.0,0.0,-0.000344065755487558,-0.005173921022751457,0.002143705108725434,0.00403972768420186,0.0011579324721847316,-0.0013970928229281334,0.032104496108853756,0.0,0.0,0.0,0.0,0.00186560066806908,-0.00448740303013252,-0.004088153356301847,-0.010869931808901367,0.0,0.0,-0.0017965777864503271,0.007728536647313604,0.0,0.0,0.0
2025-09-17,0.0,0.0,-0.009191858111796125,0.00233839585649451,-0.010293047773487348,-0.005284497206555801,-0.0187022521621042,0.019791293610527838,0.002680320625562487,0.0,0.0,0.0,0.0,0.006562433521546914,0.01363274265172379,0.022639004253084755,0.01769124134259111,0.0,0.0,0.022544930002401042,-0.0035276124573666613,0.0,0.0,0.0
2025-09-18,0.0,0.0,-0.01716678736787902,0.009500489038399297,-0.0031318754875738278,-0.004658789267965198,-0.016953610547707113,0.0032420680708516126,-0.034365511701658476,0.0,0.0,0.0,0.0,-0.011694949339326449,0.00214242593139632,0.0011619254242042827,-0.005387558910846215,0.0,0.0,0.0035406251489087173,0.0036321619388456155,0.0,0.0,0.0
2025-09-19,0.0,0.0,0.015192212227566924,-0.004803119735813989,0.007347496128502109,0.010895723822774659,0.011610484142263481,-0.013627868162301182,0.006511898021239271,0.0,0.0,0.0,0.0,-0.005807611060420058,-0.013277732631569731,-0.014674068597417966,-0.011884744473711666,0.0,0.0,-0.015610073373918057,0.0031946688291640455,0.0,0.0,0.0
2025-09-20,0.0,0.0,0.005130087475249019,0.0056291843418265364,-0.006840324755727157,-0.0028633161177575865,0.017754072292857928,0.0032017180586276363,-0.10254618162669879,0.0,0.0,0.0,0.0,0.005657881272999486,0.0016135936629575593,-0.0029832458479846905,0.003920561343965034,0.0,0.0,-0.0018677986207718275,0.0013398639674980898,0.0,0.0,0.0
2025-09-21,0.0,0.0,0.006142799320645229,0.024458339209773666,0.00904942580459664,-0.007161271537814623,0.0010344442036854756,-0.004491747445759993,-0.00962471577441933,0.0,0.0,0.0,0.0,-0.008132085613380089,-0.009007824044557652,-0.008325068574455707,-0.008798526942604683,0.0,0.0,-0.007647306618401741,0.0,0.0,0.0,0.0
2025-09-22,0.0,0.0,0.01338321097496206,-0.005580169008446223,0.03315258770871493,0.00521834215662942,0.016758173484254974,-0.024125721756398957,0.0164556054871948,0.0,0.0,0.0,0.0,-0.007653649567992959,-0.014113321144363745,-0.018840273038060344,-0.007695253062312796,0.0,0.0,-0.020535404077088305,0.0,0.0,0.0,0.0
2025-09-23,0.0,0.0,0.014933926687442454,-0.008007928642961152,0.01671562331766517,0.0028571037819645094,0.008219662660300634,0.004112339398758803,-0.1068891617404809,0.0,-0.001718511447443993,-0.0028795027473866525,0.004342329227817997,-0.00695109563958433,-0.01259657798979948,0.00030921260084366205,-0.013190430065776337,0.0,0.0,-9.75998095979321e-05,0.0,0.0,-0.0016426177401668116,0.0
2025-09-24,0.0,0.0,-0.00037691278050798986,0.0025489040977665182,0.0015493735087330999,-0.004195353422970733,-0.0004234049713258615,-0.005287915782962948,0.015670243474925932,0.0,-0.01060647445728007,0.006555268707658504,0.00011108439415042386,0.0,0.0094716691938028,-0.011833742843426658,0.011931711832269874,0.0,0.0,-0.013217345247366489,0.0,0.0,-0.013364386921006046,0.0
2025-09-25,0.0,0.0,-0.0014685990830126327,-0.0029612071661201445,0.0021767052369278898,0.0038538285675019253,0.001716016989327297,0.003035355863341726,0.051672930418372086,0.0,0.006932854841656294,0.0018662837202544594,0.004569586493385245,-0.0019385140320682212,0.023288121026414196,0.016627841934122103,0.04101856303431748,0.0,0.0,0.005674972267343839,0.0,0.0,0.010342252459398118,0.0033659686912569037
2025-09-26,0.0,0.0,0.004573349381678915,0.028887194840165435,0.0007252677077630134,0.01194048589013597,-0.029028428534637756,0.014933848934671487,0.018244633172525605,0.0,0.015086606037464765,0.0027712114755017374,-0.01039321735300675,-0.0009142286470353953,0.0050572788352768495,0.011847278497035393,-0.0013076621385521101,0.0,0.0,0.013738108687086513,0.0,0.0,0.016738033895118562,-0.00909103837262994
2025-09-27,0.0,0.0,-0.0052814418688095464,0.006311705369174009,-0.006199254995059129,-0.009908227193435782,-0.013261362437809126,-0.0028414865996925485,0.02648675761310067,0.0,-0.005740181677028049,-0.014927243569000648,-0.0026152663021272045,0.014803793271421856,-0.0009102773745814312,-0.0015818079591110926,0.023800223257594788,0.0,0.0,-0.004945352145700692,0.0,0.0,-0.006099203947139288,-0.0019365013732790333
2025-09-28,0.0,0.0,0.009536412588762809,0.007315197115754485,0.010865596722704424,0.004070359017381794,0.008241514638846422,-0.01266314012459124,0.012796756789960687,0.0,0.004343932074501405,0.006757980992097434,0.0,-0.0017117845233447838,-0.01015983370347412,-0.013247539560716764,-0.004442099222613599,0.0,0.0,-0.009676535058880642,0.0,0.0,0.0,0.001381221190435183
2025-09-29,0.0,0.0,0.011479103452699303,-0.01870419399062428,0.0026577174604651456,0.0045740090253167855,0.012378994975794508,-0.010797430450313943,0.029122431553875536,0.0,0.0015149706626137647,0.00951398064606514,0.0,0.0016451667948280846,-0.022089853696100167,-0.023207742429180802,0.0028425739708126145,0.0,0.0,-0.020256816270404397,0.0,0.0,0.0,0.005148161952954635
2025-09-30,0.0,0.0,-0.0010541302582541057,-0.01058359146776579,0.014240203710577947,0.011012764053972167,-0.004312235533279169,-0.0015326102678198427,0.06993571564282638,0.0,-0.0018051376139157336,0.006748826037827003,0.0,-0.0069767328354224415,-0.0024141992533672383,-0.006245316405409858,-0.0028172398531063113,0.0,0.0,-0.0017282998249603587,0.0,0.0,0.0,0.0
2025-10-01,0.0,0.0,0.00673982627305048,-0.006692793784884705,0.013834683929306504,0.005502714777175693,0.01518722711910549,-0.004297772206122263,0.016761417362922162,0.0,0.0,0.0,0.0,0.09269102249411096,0.006907857481468709,-0.007653955396463405,0.0671676340118628,0.0,0.0,0.0,0.0,-0.0063965455709400695,0.0,0.0
2025-10-02,0.0,0.0,-0.0018575058783168146,-0.0021490469862948643,0.0026675841315759044,0.0011624606676758468,-0.0069104474894984644,-0.002544477570495522,0.001987666077893572,0.0,0.0,-0.007891398191189291,0.0,0.019838229600373514,0.0013169806663396102,0.006148809761993225,0.0043490398806522515,0.0,0.0,0.0,0.0,0.006850431426141351,0.0,0.0
2025-10-03,0.0,0.0,0.008503337590705139,0.000680170369781606,-0.006751457083925855,0.011550747504596328,0.002631693367282819,-0.007887560992592297,-0.022324532445958303,-0.003911630526213677,0.0,0.009670477115743516,0.0,-0.010049920719606902,-0.014382087333095468,-0.018588821687791385,-0.013926045754610551,0.0,0.0,0.0,0.0,-0.007356522872900456,0.0,0.0
2025-10-04,0.0,0.0,0.010366861015304082,0.002595600344538674,0.0005359133475007227,0.0051740032233903955,0.00459296556445518,-0.012793456002917052,0.005674347454397456,-0.007584297937561597,0.0,-0.02470452328591859,0.0,0.00571555141670597,-0.013243743713920822,-0.01276277350098769,-0.011801881777032177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-05,0.0,0.0,0.02511837138952817,-0.0008638362466348107,-0.0059971283567698905,0.011202943538987377,0.008035516500565956,-0.0031857863934642108,0.003587358802261298,-0.0065516229690244345,0.0,-0.00501353929046621,0.0,-0.007793000350172945,-0.01002200510144197,-0.012138253681160869,-0.009073566150660258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-06,0.0,0.0,-0.008075931862324056,-0.00455051791522045,-0.003573524136157886,-0.006490777278984823,-0.017725996063916814,0.006731598439647671,-0.0185816594027506,0.005465159199348245,0.0,0.00815315439750069,0.0,-0.005847648966695082,0.006351135408014588,0.009897649450914427,0.0036590524861748208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-07,0.0,0.0,-0.003398344489335329,0.012313197137517513,0.0031180000357425167,-0.0031966293417721365,-0.00806112341045673,0.0038926336539247255,-0.0006278111472020231,0.0002729839683958334,0.0,0.0,0.0,0.015624686623081415,-0.008158732005563517,-0.0027977824286043104,-0.006564469625924577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-08,0.0,0.0,-0.014502381601150666,-0.006454108993587332,-0.005174493644033557,0.006494229743262953,-0.004770474605002434,0.003653372310186891,0.024773577830264137,-0.005448320075858426,0.0,0.0014261782002846263,0.0,-0.004127124728120194,-0.0001243691039304908,-0.00015738923056444147,-0.00027996122654893647,0.0,0.0,0.0003907546571684677,0.0,0.0,0.0,0.0
2025-10-09,0.0,0.0,0.006786736388912756,0.013034102799034364,0.0007109727795974168,-0.0015766388610696613,0.008784708565831953,-0.002235735166349293,0.09530186850643307,0.009295409341840248,0.0,0.0024156193961079376,0.0,-0.0024156193961079376,-0.002607476052777405,-0.004533460363602112,0.001220694264090823,0.0,0.0,-0.0016600487426134609,0.0,0.0,0.0,0.0
2025-10-10,0.0,0.0,0.028001368054124193,-0.04297110051951049,0.057666293513624706,0.011607265741937666,0.0620591941731486,-0.07407562593588732,0.04520359708007291,-0.013499860300868102,0.0,-0.006838611076779892,0.0,-0.021557326756106998,-0.05364477124207064,-0.05365220929214526,-0.05513669701470824,0.0,0.0,-0.055941111774563526,0.0,0.0,0.0,0.0
2025-10-11,-0.00403084661145365,0.0,-0.007273658368104232,-0.0013422337087768109,-0.019258523737038097,-0.006549797785067128,-0.020195629200717567,0.02151595028369197,-0.023829252416806116,-0.0020323773845435412,0.015709556508120337,-0.009285650539644223,-0.01989842662627147,0.004028682523484913,0.01872261478380733,0.017512690742992835,0.02443475511187582,0.0,0.0,0.01723137419269463,0.0,0.014886315180096657,0.018447542512388487,0.0
2025-10-12,0.007827120692888578,0.0,-0.018235730617434113,0.013433317074708254,-0.01571450146745043,-0.00013218998999810493,-0.01673328791396458,0.01803057550597646,-0.01579162593023872,0.0007204931680550827,0.01825178970883771,-0.021941214933649273,-0.017611619786908523,0.010907265390767666,0.009645463635666948,0.01906075601286282,-0.005313032260134119,-0.0010095415559918642,0.0,0.018478273532584345,0.0,0.013798044915415725,0.020986835216268547,0.0
2025-10-13,0.00038606453096409743,0.0,-0.009247499560746603,0.01262281300413888,-0.012258179860603636,-0.014085668546574667,-0.02844778050246052,0.022009000140446728,-0.029055462302989495,0.0,0.021240833814190355,0.0021064935370583263,-0.02088788317556761,0.010612373330194767,0.011541480908133932,0.021030547180053837,0.010331968818554116,0.002672949888933222,0.0,0.018796509895174902,0.0,0.014859977055556401,0.013960579691687701,-0.0019096529346688193
2025-10-14,-0.00368179170283348,0.0,0.006887189397110315,0.0017381660218717607,0.0008267515988682036,0.005555149701056849,0.005517600179842238,-0.0010208965957534493,-0.01474495081937704,0.0,-0.003795568275867876,0.002514740312555055,0.00394742443944223,-0.0018032737346000156,-0.0008009548066805199,-0.004850643279141456,-0.0015993185804564181,-0.00016881215329371936,0.0,-0.005920476166172468,0.0,-0.0012617944594648016,-0.006859362819052356,-0.002070223409411209
2025-10-15,-0.004242019632503065,0.0,-0.0006596193336957634,-0.0008430225940553146,-0.007298084097122419,-0.003325069668293505,0.0031868674485771758,-0.00494533976173692,0.062295862811949154,0.0,-0.006012312839604253,0.001319020907730507,0.0017574649400404546,-0.002464994580003567,-0.001648805171491833,-0.005451336954252864,-0.002265225576261002,0.0001738740011946135,0.0,-0.0057157567424869415,0.0,0.0,-0.0024978050029675816,-0.003042509302731944
2025-10-16,0.0,0.0,-0.0011201391958705798,0.0032376240955392112,0.011062806815878528,-0.010873725244927706,-0.007243249935854315,0.006517658264051157,0.00700885348036683,0.0,0.0,0.00048896288076303,-0.0009579096667488745,0.0018200969518257402,0.0015899731059041263,-6.754967233361196e-05,0.0014215032013189218,0.0011249063638738299,0.0,-0.001676774755496109,0.0,0.0,0.0,0.0027695531738421335
2025-10-17,0.0,0.0,-0.0060916570933426464,0.001786602279301114,0.000990630835274751,-0.009681733742807884,-0.00473869334074838,0.00012564049120370415,0.004677927638534899,0.0,0.0,-0.000670710905531151,0.0,0.0006824050526155902,-0.000685550467607052,-0.001941445357824135,0.0014947997209557285,0.0,0.0,0.002140753358005474,0.0,0.0006137757059507618,0.0,0.0010858437424522507
2025-10-18,0.0,0.0,0.0025360068254670076,-0.003981603315678602,-0.005935741312913854,-0.0006445651694543483,0.005819886369730394,0.004099289668361133,-0.0013874529172337006,0.0,0.0,0.00196083310096804,-0.0006260116582395838,0.0,0.0020062072438240316,0.0037419159010091733,0.0014378117035870612,0.0,0.0,0.0031295211703719294,0.0,-0.0008484259617617332,0.0,0.0
